text,sentiment,video_id,target_neg,target_neu,target_pos,like_count,source_url
God level swag on maleficent when she say Well Well.😁,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
Update: it’s just been announced by Disney that a third film is currently in Development,positive,n0OFH4xpPr4,0.05,0.15,0.8,1,https://www.youtube.com/watch?v=n0OFH4xpPr4
"It was so obvious that the queen would end up being the antagonist. I wish she would’ve grown to appreciate maleficent and her people, and fight along side them against something else.",positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
"The movie is actually really good, better than the first. Definitely worth watching, especially the ending. 👍👍",positive,n0OFH4xpPr4,0.05,0.15,0.8,1,https://www.youtube.com/watch?v=n0OFH4xpPr4
Loved this movie and the new prince 😍 he did an amazing job!!!,positive,n0OFH4xpPr4,0.05,0.15,0.8,1,https://www.youtube.com/watch?v=n0OFH4xpPr4
Admire the creativeness in the story line...and to have the two most beautiful witches ever AJ and MP..love their work always!!!,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
BROO I WATCHED THIS MOVIE and its soo visually stunning!💜 angeline jolie was iconic. this movie is beautiful.,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
Queen Anjelina Jolie is the only one suited for this role 💪👍👸❤️,positive,n0OFH4xpPr4,0.05,0.15,0.8,8,https://www.youtube.com/watch?v=n0OFH4xpPr4
Waiting for Melaficent 3..... please....... please....,positive,n0OFH4xpPr4,0.05,0.15,0.8,1,https://www.youtube.com/watch?v=n0OFH4xpPr4
I can't help but think that Disney is trying to send a message,positive,n0OFH4xpPr4,0.05,0.15,0.8,1,https://www.youtube.com/watch?v=n0OFH4xpPr4
Please upload this movie full,positive,n0OFH4xpPr4,0.05,0.15,0.8,1,https://www.youtube.com/watch?v=n0OFH4xpPr4
"""Five years ago I thought I lost you forever. There is no curse that could ever tell me away from you. Will you marry me?"" ""Yes"" ""Mistress, I have a little bit of news."" ""Don't ruin my morning."" ""Philip asked me to marry him."" ""No."" ""I wasn't really asking."" ""Nor was I, love doesn't always end well beasty."" ""Trust me. Let us prove you wrong."" ""You have done an admirable job going against your own nature to raise this child but now she will finally get the love of a real mother. Tonight, I consider Aurora my own."" ""There is no union, there will be no wedding!"" ""What have you done?"" ""We go home now. Aurora!"" ""Maleficent is a threat to everyone because you are best to protect you."" ""Well well."" ""One can never been too careful."" ""God Mother! This isn't you!"" ""You do not know me."" ""Tell me what happened."" ""There was another creature."" ""You've spent years caring for human. Now it's time to care for your own.""",positive,n0OFH4xpPr4,0.05,0.15,0.8,36,https://www.youtube.com/watch?v=n0OFH4xpPr4
I Watch MALIFECENT 2 already.The movie is Great.I highly recommend you watch.It's worth your Penny/Cents.Bring your family and friends.You will enjoy it.,positive,n0OFH4xpPr4,0.05,0.15,0.8,1,https://www.youtube.com/watch?v=n0OFH4xpPr4
"This needs Dr. Evil. It could be all happily ever after, or happily evil ever after. Imagine everyone in group therapy.",positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
"While love makes you weak, hatred gives you the strength to face everything.",positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
"Just been to see it- my favourite movie of the year, loved it.",positive,n0OFH4xpPr4,0.05,0.15,0.8,1,https://www.youtube.com/watch?v=n0OFH4xpPr4
I watch it 20 times and still fall in love with Angelina,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
This is honestly the best movie ever if you haven't already seen it definitely recommended,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
Was I the only one who cried for this movie?! Like come ooon That was *Fantastic*😍,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
She is so beautiful... ( Jolie),positive,n0OFH4xpPr4,0.05,0.15,0.8,1,https://www.youtube.com/watch?v=n0OFH4xpPr4
Aurora : LeMmE pRoOf YoU wRoNg MaH dUd Like if you’ve seen the movie maleficent: mistress of evil and think its amazing,positive,n0OFH4xpPr4,0.05,0.15,0.8,1,https://www.youtube.com/watch?v=n0OFH4xpPr4
Mom: get your butt up Me: don’t ruin my morning,positive,n0OFH4xpPr4,0.05,0.15,0.8,8,https://www.youtube.com/watch?v=n0OFH4xpPr4
"Angelina Jolie admitted that she still has the pair of horns at home. Angelina Jolie herself picked Lana Del Rey to sing Sleeping Beauty (1959)'s ""Once Upon a Dream"" for the end credits. Maleficent's magic changes colour. When she is good, her magic is gold and when she is evil, her magic is green. Diaval's make-up (in human form) consisted of ""crow's feet"" on his face and body All the actors and actresses in Maleficent were partly chosen to be in the movie based on their uncanny resemblances and/or likeness to their respective character counterparts in Disney's Sleeping Beauty (1959). For Maleficent's horns, Angelina Jolie wore several headpieces with different weights. One headpiece was so heavy that Angelina would have neck pains right after and therefore was not appropriate for her more physically intensive scenes, such as her flight and battle scenes. Maleficent is a fairy but notably resembles more of a harpy, the hybrid, winged creature from the Greek and Roman mythologies with the parts of a woman and a bird. The last major film of special makeup effects artist Rick Baker. After this film, he retired from the industry in 2015 due to lack of good work. Maleficent's prosthetics and make-up were inspired by singer Lady Gaga, particularly on her ""Born This Way"" album cover. Angelina Jolie's Disney debut. The film's cast includes one Oscar winner: Angelina Jolie; and two Oscar nominees: Imelda Staunton and Lesley Manville. Pax Jolie-Pitt, Zahara Jolie-Pitt: Angelina Jolie's children appear briefly, cowering in fear of Maleficent during the christening scene. The name ""Maleficent"" is derived from Latin and literally means ""evil doer"". There is no reason given in the film for Maleficent, as a young, good fairy, to have such a name. When she does start to become destructive, the name matches.",positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
Best Movie Ever!! Angelina is magnificent! They all are!!,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
"Sad, upset, excited, happy, moved mixed into one; no doubt acting angelina jolie👏 best movie of disney.....❤",positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
I already watched the movie and let me tell you.... Maleficent is one of the best villain ever..,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
Me dreaming about good stuff Alarm clock rings Me: 0:20,positive,n0OFH4xpPr4,0.05,0.15,0.8,1,https://www.youtube.com/watch?v=n0OFH4xpPr4
Whattt a fantastic movie ♥️♥️♥️ Done watchingg ♥️♥️♥️,positive,n0OFH4xpPr4,0.05,0.15,0.8,1,https://www.youtube.com/watch?v=n0OFH4xpPr4
this is how my mother reacts when I wake u late in the morning😅😅,positive,n0OFH4xpPr4,0.05,0.15,0.8,1,https://www.youtube.com/watch?v=n0OFH4xpPr4
I just watched this movie today It’s definitely a must watch. Best movie I’ve seen in years 0-0 :))),positive,n0OFH4xpPr4,0.05,0.15,0.8,1,https://www.youtube.com/watch?v=n0OFH4xpPr4
Jolie you are only 1 To be Maleficent!!!,positive,n0OFH4xpPr4,0.05,0.15,0.8,1,https://www.youtube.com/watch?v=n0OFH4xpPr4
Angelina Jolie is my all time favorite actress ❤🙌,positive,n0OFH4xpPr4,0.05,0.15,0.8,1,https://www.youtube.com/watch?v=n0OFH4xpPr4
"Skuze me, no such thing as 100% pure as the driven snow. That's the duality of our human existence! That's why we relate to good vs. evil movies. We all see the heartbreak of imperfection of it all cuz we all relate. ❤",positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
"The movie is amazing, so beautiful. Worth to watch",positive,n0OFH4xpPr4,0.05,0.15,0.8,1,https://www.youtube.com/watch?v=n0OFH4xpPr4
THERE'S NOTHING I COULD SAY ABOUT THIS MOVIE BESIDES A-MA-ZING !!!!! THE BEST DISNEY MOVIE I'VE EVER SEEN 😍💕,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
We absolutely want the third part!!!!!,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
Love both Maleficent movies,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
My responsibility’s: paaay attention tooooo me. I ammmm important. You will regretttt nottt listening tooo meee Me:” Don’t ruin my morning”,positive,n0OFH4xpPr4,0.05,0.15,0.8,1,https://www.youtube.com/watch?v=n0OFH4xpPr4
I swear this was an awesome movie. We saw it last year in school field trip,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
they made Maleficent the antagonist in this trailer,positive,n0OFH4xpPr4,0.05,0.15,0.8,1,https://www.youtube.com/watch?v=n0OFH4xpPr4
I watched the whole movie in this trailer. Glad I don’t have to pay for it 👏🏽,positive,n0OFH4xpPr4,0.05,0.15,0.8,1,https://www.youtube.com/watch?v=n0OFH4xpPr4
"Am I the only one who was surprised by her outfit in 1:32, Maleficent is officially the prettiest and the only villain I’d support",positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
Amazing movie with great actors Especially Elle Fanning,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
Amazing movie 👍👍 better than the first movie and so action packed. Angelina and Michelle both amazing actresses 😁👍,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
"Seen the movie in cinema. Was really amazing, amazing 3D efects, the movie itself was more then expected! Really loved this and would love to see it again!",positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
*Who else thought that this movie didn’t need a sequel anymore?* 🙋🏻‍♀️,positive,n0OFH4xpPr4,0.05,0.15,0.8,3,https://www.youtube.com/watch?v=n0OFH4xpPr4
I really love villains. Their story is very wonderful if you try to understand them.♥️,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
I love this 😍 maleficent 2 so good i has watch this Sorry if my speaking english not good im not england peapole,positive,n0OFH4xpPr4,0.05,0.15,0.8,2,https://www.youtube.com/watch?v=n0OFH4xpPr4
Alita Battle Angel Rosa Salazar as Alita Angelina jolie As Megan O' Brien Megan Fox as Addison Rodgers Tom holland as Hugo,positive,n0OFH4xpPr4,0.05,0.15,0.8,2,https://www.youtube.com/watch?v=n0OFH4xpPr4
"For those who thinks that Maleficent is the bad guy in this movie IT WAS ACTUALLY QUEEN INGRITH *INGRITH HIRED THIEFT TO STOLE FAIRIES FROM THE MOORS (it was at the start of the movie) AND SHE KEPT THE CURSED SPINNING WHEEL IN THEIR CASTLE *SHE PLANNED EVERYTHING FROM MAKING MALEFICENT ANGRY AT THE DINNER SCENE(if you guys watched the full clip of the dinner scene, ingrith keeps telling Maleficent jokes that are below the belt *AT THE TRAILER YOU MAYBE THOUGHT THAT MALEFICENT HURT THE KING, IT’S ALSO INGRITH ,SHE STABBED KING JOHN (aurora saw it when she tries to prick her finger again on the spinning wheel) *SHE IS BEING PLASTIC TO AURORA *AND THE QUEEN INVITED THE MOORS ON AURORA’S WEDDING BUT IT’S ACTUALLY A TRAP, when all the moors were inside the church, the guards locked the door so the moors couldn't get out. (and when ingrith said “start the music”) one of her servants played the piano and every time the servant pressed the piano a chemical powder will come out and when the moors smelled it they will become a flower I have watched the movie yesterday and it was amazing If you cannot understand what I am saying SORRY FOR MY WRONG GRAMMAR Go ahead and watched the movie",positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
I watched this movie and it's awesome... Angelina is perfect match for the character...,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
"I'm going to see Malificent with my bf in a few days, can't wait!! 😊💗",positive,n0OFH4xpPr4,0.05,0.15,0.8,1,https://www.youtube.com/watch?v=n0OFH4xpPr4
They also did really good at teasing less of the twist in this movie,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
The queen dosent know who shes messing with,positive,n0OFH4xpPr4,0.05,0.15,0.8,1,https://www.youtube.com/watch?v=n0OFH4xpPr4
Spectacular Movie!!! The Villian surprised me. Beautiful ❣️ I cried. Nature and Trees. She rose from Ash into a Pheonix. I told someone I would do that. I did.,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
Just got home from Cinema. Done watching Maleficent and it is damn superbbbbbbb!,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
i like this trailer music so much .. obsessed,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
currently waiting for the third movie,positive,n0OFH4xpPr4,0.05,0.15,0.8,3,https://www.youtube.com/watch?v=n0OFH4xpPr4
This is one of a great movie ive ever watched! You really nailed it angelina!! Youre the best!! 😍😘😘☺️,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
I love this movie very much ❤️,positive,n0OFH4xpPr4,0.05,0.15,0.8,1,https://www.youtube.com/watch?v=n0OFH4xpPr4
this movie was amazing!,positive,n0OFH4xpPr4,0.05,0.15,0.8,1,https://www.youtube.com/watch?v=n0OFH4xpPr4
"I love this movie, so amazing",positive,n0OFH4xpPr4,0.05,0.15,0.8,1,https://www.youtube.com/watch?v=n0OFH4xpPr4
Maleficent did the great job isn't it 👌,positive,n0OFH4xpPr4,0.05,0.15,0.8,1,https://www.youtube.com/watch?v=n0OFH4xpPr4
Maleficent! You killed it. HIGHLY RECOMMENDED 🔥🔥🔥,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
Alarm Clock Beeps Me :Don't ruin my Morning.,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
"Angelina is workin' those cheekbones,isn't she? lol.",positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
Saw the movie today..just freaking awesome,positive,n0OFH4xpPr4,0.05,0.15,0.8,1,https://www.youtube.com/watch?v=n0OFH4xpPr4
Angelina Jolie is the best!!,positive,n0OFH4xpPr4,0.05,0.15,0.8,3,https://www.youtube.com/watch?v=n0OFH4xpPr4
Malificent is amazing i love her and i love how they didnt make the princess she saw 4 5 seconds her true love kiss,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
"It is soooooo GOOD , even better than season 1 !!!!",positive,n0OFH4xpPr4,0.05,0.15,0.8,1,https://www.youtube.com/watch?v=n0OFH4xpPr4
This movie was awesome! I can’t wait till it comes out on dvd! I could watch it over and over,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
Saw this movie today...very good!👏🏽👏🏽👏🏽,positive,n0OFH4xpPr4,0.05,0.15,0.8,1,https://www.youtube.com/watch?v=n0OFH4xpPr4
I remember this,positive,n0OFH4xpPr4,0.05,0.15,0.8,1,https://www.youtube.com/watch?v=n0OFH4xpPr4
Yeah this is the last movie to watch at the movie theater before Covid-19 Hopefully I can come to the movie theater again this year or next year...,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
Oh I Gotta see this,positive,n0OFH4xpPr4,0.05,0.15,0.8,1,https://www.youtube.com/watch?v=n0OFH4xpPr4
*Maleficent* : *You do not know me* *!* We truly never knew her...till now.,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
Charlize Theron and Angelina Jolie is Always Rocks these type Roles.,positive,n0OFH4xpPr4,0.05,0.15,0.8,2,https://www.youtube.com/watch?v=n0OFH4xpPr4
**MAJOR SPOILER. STOP RIGHT HERE IF YOU HAVEN'T WATCHED** I have never been on such an emotional roller coaster. Like when Conall died????? When we all thought Maleficent died???? When they freaking gas chambered the creatures of the Moors?😭 I have never been so emotional✋🏽,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
Congrats on the $430 million plus box!,positive,n0OFH4xpPr4,0.05,0.15,0.8,2,https://www.youtube.com/watch?v=n0OFH4xpPr4
its amazing once again but the only sad part for me was that they change the prince Philip,positive,n0OFH4xpPr4,0.05,0.15,0.8,2,https://www.youtube.com/watch?v=n0OFH4xpPr4
More HD and More Colorful.,positive,n0OFH4xpPr4,0.05,0.15,0.8,1,https://www.youtube.com/watch?v=n0OFH4xpPr4
I had watch this yesterday week and I CAN'T MOVE ON ;),positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
I like this film interesting and very touched;),positive,n0OFH4xpPr4,0.05,0.15,0.8,1,https://www.youtube.com/watch?v=n0OFH4xpPr4
this was an INCREDIBLE movie.,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
Just watch this movie today and ohh god Angelina Jolie was terriblly beautiful 💓💓,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
Now if Jennifer Aniston played the villain queen this movie would be in the history books!!!!!! Would’ve been sooo dope because you could actually see and feel the tension between the two!,positive,n0OFH4xpPr4,0.05,0.15,0.8,2,https://www.youtube.com/watch?v=n0OFH4xpPr4
best movie so far I've ever watch,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
"I shouldn't be on the evil side, but maleficent is lit.",positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
Director : how much VFX you want Producer ; Yes,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
My only issue is that it's claiming to re-write Sleeping Beauty. Why not be alternative timeline where factors of Sleeping Beauty were alterd. The story is great but what it's attached to is what keeps some people negative or avoid the film completely.,positive,n0OFH4xpPr4,0.05,0.15,0.8,1,https://www.youtube.com/watch?v=n0OFH4xpPr4
watching this today so exited,positive,n0OFH4xpPr4,0.05,0.15,0.8,1,https://www.youtube.com/watch?v=n0OFH4xpPr4
how i wish i could watch this movie in cenima because im too busy,positive,n0OFH4xpPr4,0.05,0.15,0.8,1,https://www.youtube.com/watch?v=n0OFH4xpPr4
"""You don't know me,"" said every YA movie ever.",positive,n0OFH4xpPr4,0.05,0.15,0.8,2,https://www.youtube.com/watch?v=n0OFH4xpPr4
This is my favorite movie ❤️,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
Dude I cried so much in this movie like no lie,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
The palace scene!!!,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
Every time Aurora call her mother poor Maleficent fucked up. 😂😂😂😂,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
Now with this release get the djs today to uplift these mornings,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
Disney: most live movies we own have some good cosplay princess with enhanced technology. Maleficent: hold my lipstick.,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
She is so amazing,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
I really love only maleficent role love you maleficent 😍😍😍😘❤,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
I don’t even consider her as a villain because she does the things she does for a reason not because she feels like it.,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
"1 year old already! Didn’t seem necessary to make a follow-up but I actually found this one more enjoyable because it builds more of the world Maleficent inhabits, the mythology is much bigger than we thought better action scenes, too and the costume designs are spectacular the choice Maleficent faces here is sticking to protecting those like her or holding onto her humanity with Aurora it's all about aggressive action versus pacifism, uniting a kingdom based on politics vs love, and whether or not wiping out the enemy is best for ruling an entire people there's even a Biblical element towards the end that may feel like a cop-out for most viewers but it comes full circle considering the fairies' rich history if you didn't get enough from that previous movie then this one does try to step it up a bit more",positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
Wen i wachted this for 22 years i die,positive,n0OFH4xpPr4,0.05,0.15,0.8,1,https://www.youtube.com/watch?v=n0OFH4xpPr4
"Oh holy shit I want to see this!!! I literally JUST watched the first one......This has been one of my favorite Disney characters since I was a kid, and I can not believe Disney made such a beautiful movie!!",positive,n0OFH4xpPr4,0.05,0.15,0.8,1,https://www.youtube.com/watch?v=n0OFH4xpPr4
"Awesome Movie! Good storyline, and touching.",positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
Jolie was magnificent as maleficent,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
I watch this movie 6 times the bestt movie wayy better than the first,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
"A Beautiful Story of bonding between Mom and Daughter, beautifully crafted costumes and VFX, watch full story about this movie @why this film youtube channel",positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
She is the smartest of Hollywood Actresses,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
When Maleficent first dies in the climax it was like Thanos snapped his fingers,positive,n0OFH4xpPr4,0.05,0.15,0.8,1,https://www.youtube.com/watch?v=n0OFH4xpPr4
"I love this film. Even villains deserve a happy ending. I hope there is a third installment, focussing on maleficent alone. I made a review of this film, i hope u could watch it ang let me know what you think.",positive,n0OFH4xpPr4,0.05,0.15,0.8,1,https://www.youtube.com/watch?v=n0OFH4xpPr4
This movie was freaking epic,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
Maleficent loves aurora she take care of her like her own daughter even if she is evil maleficent is the best she us savage cool solo,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
Angelina Jolie born for this role.,positive,n0OFH4xpPr4,0.05,0.15,0.8,1,https://www.youtube.com/watch?v=n0OFH4xpPr4
Best disney movie,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
Go beyond the fary tale. You do not know ME,positive,n0OFH4xpPr4,0.05,0.15,0.8,1,https://www.youtube.com/watch?v=n0OFH4xpPr4
"If you think about it, Phillip's mother is to blame for the entire issue. Maleficent was willing to give the union a chance. But Ingrith thought it was a good idea to antagonize Maleficent and try to take the one person she loves most away from her.",positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
That is amazing movi,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
Did you know that Angelina Joe has the world's most beautiful eyes ? Just Google it.,positive,n0OFH4xpPr4,0.05,0.15,0.8,2,https://www.youtube.com/watch?v=n0OFH4xpPr4
I saw the movie at cinema,positive,n0OFH4xpPr4,0.05,0.15,0.8,1,https://www.youtube.com/watch?v=n0OFH4xpPr4
So beautiful history and the idea behind.... Is fantastic but with a base on the real life.. Like those who believe that those who are different from them are the bad ones or those that should not exist when they are the ones that are full of hate... And that's how beautiful life has the range of different weird things and diversity. I hope so Walt Disney make more movies like this with this message,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
Saw the movie ... so much better than the first one and I loved the first one!,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
this is my another favourite movie,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
Dont spoil my morning!,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
Me and my kids just saw this movie and we loved it totally recommend it 👍🏼,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
Loved this movie.,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
"I wouldn't describe her as evil. she's a tad maleficent, but not evil.",positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
"remind me, did he die or was he killed?? Both Paul DiGrazia",positive,n0OFH4xpPr4,0.05,0.15,0.8,2,https://www.youtube.com/watch?v=n0OFH4xpPr4
"This movie is amazing, I love it soo much",positive,n0OFH4xpPr4,0.05,0.15,0.8,1,https://www.youtube.com/watch?v=n0OFH4xpPr4
this is literally my homework,positive,n0OFH4xpPr4,0.05,0.15,0.8,1,https://www.youtube.com/watch?v=n0OFH4xpPr4
THIS MOVIE AHHH😫😫❤️,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
Great movie. Better than the first!,positive,n0OFH4xpPr4,0.05,0.15,0.8,1,https://www.youtube.com/watch?v=n0OFH4xpPr4
Is it just me who thinks that diaval and aurora should've ended up together? Because like in the first movie prince Philip's kiss didn't wake aurora it was maleficent's true love's kiss. Plus in the movie it shows how caring diaval is towards aurora,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
Phillip should have brown contact lenses since he had brown eyes in the first film/movie. In this film/movie he has blue eyes.,positive,n0OFH4xpPr4,0.05,0.15,0.8,2,https://www.youtube.com/watch?v=n0OFH4xpPr4
Amazing wonderful great 😍😍 The queen of the queens is MALEFICENT,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
"This film is awesome! In 3rd part,Maleficent finds parents who have also daughter who wants to take Maleficent place and destroy humans 😂😂😂",positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
WOW! I watched it and it was MAGNIFICENT!,positive,n0OFH4xpPr4,0.05,0.15,0.8,0,https://www.youtube.com/watch?v=n0OFH4xpPr4
"Oh, by the way Malificent did not kill the King!",positive,n0OFH4xpPr4,0.05,0.15,0.8,2,https://www.youtube.com/watch?v=n0OFH4xpPr4
"What happened to Aurora? Love gets you nothing. Many gave up when children started dying, no report back from the Parents. Matilda should open her arms to her sisters, at least Fiona stayed as a dragon",positive,n0OFH4xpPr4,0.05,0.15,0.8,1,https://www.youtube.com/watch?v=n0OFH4xpPr4
10/10 AMAZING i want to watch it again and have the dvd😂,positive,n0OFH4xpPr4,0.05,0.15,0.8,1,https://www.youtube.com/watch?v=n0OFH4xpPr4
